net,length_um
_01049_,4.785
_01092_,4.785
_01170_,4.785
_03434_,4.785
net650,4.78
_02079_,4.76
_02207_,4.76
_02217_,4.76
_02316_,4.76
_02318_,4.76
_02351_,4.76
_02352_,4.76
_02420_,4.76
_02554_,4.76
_02596_,4.76
_02657_,4.76
_02747_,4.76
_02784_,4.76
_02828_,4.76
_03002_,4.76
_03003_,4.76
_03078_,4.76
_03080_,4.76
_03757_,4.76
net93,4.76
port2_reg_i[4],4.73
_01494_,4.725
_01595_,4.725
_01742_,4.725
_01837_,4.725
_01962_,4.72
_01100_,4.7
_01722_,4.7
_01912_,4.7
_02179_,4.7
_04113_,4.7
_02450_,4.68
_02756_,4.68
_03356_,4.66
_04040_,4.64
_04112_,4.64
_02020_,4.635
_03535_,4.635
_01099_,4.625
_01159_,4.625
_01326_,4.625
_01506_,4.625
_01605_,4.625
_01419_,4.585
_01450_,4.585
_01460_,4.585
_01518_,4.585
_01559_,4.585
_01672_,4.585
_01693_,4.585
_01694_,4.585
_01737_,4.585
_01791_,4.585
_01493_,4.58
_03566_,4.58
_03974_,4.57
_01160_,4.545
_01778_,4.545
_01445_,4.525
_01110_,4.505
_01047_,4.485
_01429_,4.485
_03341_,4.48
_03506_,4.48
_03970_,4.475
_03882_,4.47
net236,4.46
net250,4.46
net360,4.46
net362,4.46
net392,4.46
net500,4.46
net569,4.46
net596,4.46
net602,4.46
net786,4.46
net850,4.46
net940,4.46
net954,4.46
net1037,4.46
net147,4.46
_02059_,4.46
_02162_,4.46
_02185_,4.46
_02205_,4.46
_02263_,4.46
_02336_,4.46
_02508_,4.46
_02638_,4.46
_02737_,4.46
_02810_,4.46
_02850_,4.46
_02883_,4.46
_02966_,4.46
_03602_,4.46
_04178_,4.46
_04316_,4.46
_01040_,4.425
_01044_,4.425
_01205_,4.425
net971,4.42
_02061_,4.42
_02087_,4.42
_02273_,4.42
_02386_,4.42
_02539_,4.42
_02547_,4.42
_02548_,4.42
_02568_,4.42
_02832_,4.42
_02948_,4.42
_03048_,4.42
_03065_,4.42
_03175_,4.42
port2_data_o[11],4.39
port2_data_o[13],4.39
port2_data_o[15],4.39
port2_data_o[19],4.39
port2_data_o[21],4.39
port2_data_o[23],4.39
port2_data_o[25],4.39
port2_data_o[27],4.39
port2_data_o[29],4.39
port2_data_o[5],4.39
port2_data_o[7],4.39
_01122_,4.385
_01125_,4.385
_01327_,4.385
_01731_,4.385
_01741_,4.385
_01773_,4.385
_02009_,4.385
_02028_,4.385
_03935_,4.365
_02482_,4.36
_02555_,4.36
_02583_,4.36
_02712_,4.36
_02808_,4.36
_02821_,4.36
_03013_,4.36
_03069_,4.36
net217,4.34
net782,4.34
net914,4.34
net962,4.34
_02075_,4.34
_02209_,4.34
_02354_,4.34
_02419_,4.34
_02522_,4.34
_02689_,4.34
_02753_,4.34
_02767_,4.34
_02859_,4.34
_03050_,4.34
_03072_,4.34
_03097_,4.34
_03473_,4.34
_03723_,4.34
_04025_,4.34
_01859_,4.335
_02039_,4.325
net1093,4.32
_03946_,4.32
_01071_,4.295
_01162_,4.295
_01491_,4.295
_01834_,4.295
_01416_,4.265
_01628_,4.265
_01983_,4.265
_01232_,4.26
_01085_,4.24
_01297_,4.24
_01540_,4.24
_01553_,4.24
_01644_,4.24
_01938_,4.24
_02022_,4.24
_03353_,4.23
net949,4.22
_03171_,4.22
_03378_,4.22
_03965_,4.22
_01060_,4.215
_01578_,4.215
_01024_,4.165
_01080_,4.165
_01167_,4.165
_01209_,4.165
_01337_,4.165
_01395_,4.165
_01636_,4.165
_01766_,4.165
_01923_,4.145
_04125_,4.14
_01525_,4.125
_01768_,4.125
_04311_,4.12
_04471_,4.12
_03425_,4.11
_01312_,4.085
_01319_,4.085
_01358_,4.085
_01701_,4.085
_01999_,4.085
_02003_,4.085
_01392_,4.065
_01695_,4.055
net184,4
net239,4
net290,4
net292,4
net293,4
net303,4
net320,4
net345,4
net397,4
net497,4
net577,4
net597,4
net605,4
net644,4
net751,4
net794,4
net823,4
net911,4
net926,4
net1008,4
net1011,4
net1021,4
net1027,4
net1056,4
net1066,4
net1108,4
net1127,4
net134,4
net146,4
net164,4
_02257_,4
_02360_,4
_02437_,4
_02550_,4
_02586_,4
_02650_,4
_02900_,4
_03055_,4
_03070_,4
_03549_,4
_04062_,4
_03131_,3.98
_01406_,3.975
_01465_,3.965
_01466_,3.965
_02040_,3.965
_01364_,3.945
_01387_,3.945
_01692_,3.945
_01723_,3.945
_01871_,3.945
_01025_,3.925
_01081_,3.925
_01181_,3.925
_01219_,3.925
_01262_,3.925
_01268_,3.925
_01281_,3.925
_01289_,3.925
_01350_,3.925
_01596_,3.925
_01691_,3.925
_01710_,3.925
_01729_,3.925
_01775_,3.925
_01868_,3.925
_01941_,3.925
_03675_,3.91
_03898_,3.905
_02135_,3.9
_02341_,3.9
_02370_,3.9
_02390_,3.9
_02411_,3.9
_02602_,3.9
_02617_,3.9
_02768_,3.9
_02906_,3.9
_02963_,3.9
_03127_,3.9
_03146_,3.9
_02063_,3.88
_02289_,3.88
_02375_,3.88
_02383_,3.88
_02391_,3.88
_02392_,3.88
_02394_,3.88
_02418_,3.88
_02570_,3.88
_02760_,3.88
_02835_,3.88
_02842_,3.88
_02870_,3.88
_02877_,3.88
_02919_,3.88
_02923_,3.88
_02960_,3.88
_03099_,3.88
_03108_,3.88
_03185_,3.88
_03232_,3.88
_03540_,3.88
_03739_,3.88
_03851_,3.88
net65,3.88
_01817_,3.875
_01074_,3.865
_01307_,3.865
_01847_,3.865
_01908_,3.865
_01989_,3.865
_01994_,3.865
_01774_,3.805
_01988_,3.805
_02044_,3.805
_01186_,3.8
_01224_,3.8
_01348_,3.8
_01353_,3.8
_01393_,3.8
_01402_,3.8
_01444_,3.8
_01050_,3.78
_01058_,3.78
_01077_,3.78
_01079_,3.78
_01084_,3.78
_01213_,3.78
_01233_,3.78
_01293_,3.78
_01464_,3.78
_01592_,3.78
_01861_,3.78
_01900_,3.78
_03765_,3.78
_03085_,3.76
_04437_,3.755
_01574_,3.715
_01135_,3.705
_01192_,3.705
_01198_,3.705
_01228_,3.705
_01235_,3.705
_01251_,3.705
_01252_,3.705
_01255_,3.705
_01824_,3.705
_01866_,3.705
_01200_,3.685
_01322_,3.685
net231,3.68
net1060,3.68
_03971_,3.68
_01133_,3.66
_03128_,3.66
_04403_,3.66
_01361_,3.585
_01802_,3.585
_01857_,3.585
_01485_,3.565
_03363_,3.56
net114,3.54
net121,3.54
net122,3.54
net194,3.54
net223,3.54
net248,3.54
net315,3.54
net419,3.54
net423,3.54
net529,3.54
net555,3.54
net556,3.54
net669,3.54
net674,3.54
net768,3.54
net770,3.54
net785,3.54
net790,3.54
net837,3.54
net866,3.54
net898,3.54
net913,3.54
net928,3.54
net938,3.54
net967,3.54
net997,3.54
net1007,3.54
net1010,3.54
net1032,3.54
net1036,3.54
net1047,3.54
net1063,3.54
net1123,3.54
net1132,3.54
net131,3.54
_02403_,3.54
_02498_,3.54
_02500_,3.54
_02613_,3.54
_02623_,3.54
_02961_,3.54
_03094_,3.54
_03201_,3.54
_03859_,3.54
_04013_,3.54
_04177_,3.54
_02393_,3.52
_02409_,3.52
_02927_,3.52
_03152_,3.52
_01175_,3.515
_01456_,3.515
_01650_,3.515
_01046_,3.505
_01107_,3.505
_01290_,3.505
_01347_,3.505
_01671_,3.505
_01688_,3.505
_01724_,3.505
_01909_,3.505
_01911_,3.505
_01986_,3.505
_02016_,3.505
_01357_,3.495
_01946_,3.485
_01103_,3.465
_01156_,3.465
_01217_,3.465
_01286_,3.465
_01345_,3.465
_01496_,3.465
_01501_,3.465
_01564_,3.465
_01597_,3.465
_01673_,3.465
_01678_,3.465
_01934_,3.465
_01945_,3.465
_01954_,3.465
_02006_,3.465
_01145_,3.46
_01309_,3.46
_01624_,3.46
_01725_,3.46
_01940_,3.44
_02121_,3.44
_02151_,3.44
_02170_,3.44
_02243_,3.44
_02320_,3.44
_02385_,3.44
_02430_,3.44
_02446_,3.44
_02497_,3.44
_02734_,3.44
_02754_,3.44
_02876_,3.44
_02928_,3.44
_03028_,3.44
_03219_,3.44
_03671_,3.44
_03718_,3.44
_04259_,3.44
_04314_,3.44
net257,3.42
net512,3.42
net538,3.42
net544,3.42
net628,3.42
net662,3.42
net791,3.42
net987,3.42
net1072,3.42
_02200_,3.42
_02339_,3.42
_02349_,3.42
_02374_,3.42
_02396_,3.42
_02484_,3.42
_02634_,3.42
_02687_,3.42
_02781_,3.42
_02787_,3.42
_02977_,3.42
_02998_,3.42
_03448_,3.42
_03500_,3.42
_03775_,3.42
_04232_,3.42
_04278_,3.42
_01164_,3.415
_01656_,3.415
_01027_,3.405
_01055_,3.405
_01075_,3.405
_01076_,3.405
_01089_,3.405
_01098_,3.405
_01140_,3.405
_01157_,3.405
_01176_,3.405
_01292_,3.405
_01360_,3.405
_01396_,3.405
_01414_,3.405
_01425_,3.405
_01447_,3.405
_01461_,3.405
_01544_,3.405
_01573_,3.405
_01577_,3.405
_01602_,3.405
_01655_,3.405
_01690_,3.405
_01735_,3.405
_01744_,3.405
_01783_,3.405
_01784_,3.405
_01865_,3.405
_01873_,3.405
_01981_,3.405
_01992_,3.405
_02004_,3.405
_02037_,3.405
_02165_,3.4
_04388_,3.4
_01035_,3.375
_01052_,3.345
_01083_,3.345
_01105_,3.345
_01137_,3.345
_01332_,3.345
_01427_,3.345
_01428_,3.345
_01497_,3.345
_01520_,3.345
_01621_,3.345
_01657_,3.345
_01707_,3.345
_01714_,3.345
_01832_,3.345
_01877_,3.345
_01942_,3.345
_01956_,3.345
_01974_,3.345
_01151_,3.34
_01138_,3.32
_01334_,3.32
_01486_,3.32
_01566_,3.32
_01648_,3.32
_01848_,3.32
_03157_,3.32
_04415_,3.305
net516,3.3
net1114,3.3
_03992_,3.3
_03320_,3.28
_04103_,3.28
_03793_,3.26
_01054_,3.245
_01282_,3.245
_01324_,3.245
_01335_,3.245
_01409_,3.245
_01421_,3.245
_01473_,3.245
_01512_,3.245
_01582_,3.245
_01613_,3.245
_01620_,3.245
_01697_,3.245
_01799_,3.245
_01818_,3.245
_01890_,3.245
net774,3.23
_01403_,3.225
_01870_,3.225
net124,3.22
net1018,3.22
_03567_,3.22
_03764_,3.22
_01882_,3.2
_03685_,3.2
_03909_,3.2
_04033_,3.2
_04145_,3.19
_01523_,3.175
_01686_,3.175
_01853_,3.175
_01134_,3.165
_01320_,3.165
_01683_,3.165
_01719_,3.165
_01936_,3.165
_02008_,3.165
_01413_,3.145
_01476_,3.145
_04405_,3.14
_01039_,3.125
_01068_,3.125
_01906_,3.125
_03944_,3.125
_01220_,3.105
net862,3.1
_01346_,3.1
_03312_,3.1
net116,3.08
net198,3.08
net212,3.08
net251,3.08
net252,3.08
net265,3.08
net269,3.08
net302,3.08
net311,3.08
net313,3.08
net339,3.08
net347,3.08
net349,3.08
net356,3.08
net378,3.08
net383,3.08
net406,3.08
net424,3.08
net453,3.08
net562,3.08
net573,3.08
net583,3.08
net607,3.08
net631,3.08
net639,3.08
net666,3.08
net716,3.08
net746,3.08
net845,3.08
net869,3.08
net907,3.08
net951,3.08
net974,3.08
net977,3.08
net1001,3.08
net1070,3.08
net1080,3.08
net1083,3.08
net1096,3.08
net162,3.08
_02095_,3.08
_02186_,3.08
_02192_,3.08
_02195_,3.08
_02203_,3.08
_02264_,3.08
_02361_,3.08
_02395_,3.08
_02414_,3.08
_02542_,3.08
_02651_,3.08
_02723_,3.08
_02798_,3.08
_02840_,3.08
_03031_,3.08
_03090_,3.08
_03103_,3.08
_04286_,3.08
_02746_,3.06
_01234_,3.055
_01316_,3.055
_01843_,3.055
_01913_,3.055
_01246_,3.045
_01279_,3.045
_01499_,3.045
_01509_,3.045
_01588_,3.045
_01633_,3.045
_01640_,3.045
_01676_,3.045
_01790_,3.045
_01850_,3.045
_01073_,3.005
_01275_,3.005
_01385_,3.005
_01400_,3.005
_01471_,3.005
_01479_,3.005
_01645_,3.005
_01658_,3.005
_01699_,3.005
_01851_,3.005
_01958_,3.005
_01966_,3.005
_02014_,3.005
_02032_,3.005
_02047_,3.005
_02199_,2.98
_02369_,2.98
_02440_,2.98
_02448_,2.98
_02534_,2.98
_02717_,2.98
_02720_,2.98
_02764_,2.98
_02817_,2.98
_02946_,2.98
_02958_,2.98
_02983_,2.98
_02989_,2.98
_02993_,2.98
_03040_,2.98
_03058_,2.98
_03421_,2.98
net418,2.96
net532,2.96
net624,2.96
net793,2.96
_02115_,2.96
_02128_,2.96
_02131_,2.96
_02133_,2.96
_02184_,2.96
_02267_,2.96
_02269_,2.96
_02280_,2.96
_02314_,2.96
_02431_,2.96
_02459_,2.96
_02461_,2.96
_02521_,2.96
_02633_,2.96
_02649_,2.96
_02718_,2.96
_02740_,2.96
_02755_,2.96
_02944_,2.96
_03073_,2.96
_03151_,2.96
_03385_,2.96
_03414_,2.96
_03546_,2.96
_03887_,2.96
_03958_,2.96
_04024_,2.96
_04086_,2.96
_04425_,2.96
net71,2.96
_01142_,2.955
_01188_,2.955
_01787_,2.955
_01154_,2.945
_01218_,2.945
_01451_,2.945
_01530_,2.945
_01682_,2.945
_01728_,2.945
_01899_,2.945
_02026_,2.945
_01717_,2.915
_02668_,2.9
_01038_,2.885
_01061_,2.885
_01088_,2.885
_01194_,2.885
_01202_,2.885
_01214_,2.885
_01272_,2.885
_01463_,2.885
_01532_,2.885
_01579_,2.885
_01600_,2.885
_01611_,2.885
_01632_,2.885
_01634_,2.885
_01756_,2.885
_01097_,2.88
_01139_,2.88
_01236_,2.88
_01256_,2.88
_01555_,2.88
_01711_,2.88
_02011_,2.88
_02019_,2.88
_01028_,2.86
_01166_,2.86
_01210_,2.86
_01329_,2.86
_01336_,2.86
_01417_,2.86
_01418_,2.86
_01435_,2.86
_01534_,2.86
_01561_,2.86
_01950_,2.86
_01971_,2.86
_02460_,2.86
_02487_,2.86
_03686_,2.86
_04203_,2.86
net519,2.84
_03318_,2.84
_01318_,2.835
_01366_,2.835
_01536_,2.835
_01065_,2.785
_01189_,2.785
_01240_,2.785
_01300_,2.785
_01321_,2.785
_01325_,2.785
_01355_,2.785
_01384_,2.785
_01386_,2.785
_01475_,2.785
_01548_,2.785
_01614_,2.785
_01629_,2.785
_01709_,2.785
_01712_,2.785
_01752_,2.785
_01772_,2.785
_01794_,2.785
_01831_,2.785
_01874_,2.785
_01887_,2.785
_01897_,2.785
_02038_,2.785
_01171_,2.765
_01285_,2.765
_01344_,2.765
net446,2.76
net578,2.76
net588,2.76
net678,2.76
net795,2.76
_03842_,2.76
_03961_,2.76
_03472_,2.74
_01059_,2.715
_01087_,2.715
_01114_,2.715
_01120_,2.715
_01146_,2.715
_01195_,2.715
_01225_,2.715
_01274_,2.715
_01296_,2.715
_01389_,2.715
_01394_,2.715
_01434_,2.715
_01455_,2.715
_01488_,2.715
_01521_,2.715
_01537_,2.715
_01594_,2.715
_01615_,2.715
_01667_,2.715
_01748_,2.715
_01764_,2.715
_01854_,2.715
_01855_,2.715
_01881_,2.715
_01920_,2.715
_02046_,2.715
_01660_,2.705
_01677_,2.705
_01997_,2.705
_04204_,2.68
_04136_,2.645
net143,2.64
_03815_,2.64
_04115_,2.64
_04206_,2.64
_04399_,2.64
net119,2.62
net125,2.62
net128,2.62
net130,2.62
net172,2.62
net173,2.62
net174,2.62
net176,2.62
net177,2.62
net179,2.62
net182,2.62
net183,2.62
net186,2.62
net187,2.62
net188,2.62
net189,2.62
net199,2.62
net203,2.62
net204,2.62
net206,2.62
net207,2.62
net208,2.62
net210,2.62
net211,2.62
net213,2.62
net215,2.62
net218,2.62
net221,2.62
net224,2.62
net229,2.62
net233,2.62
net238,2.62
net243,2.62
net247,2.62
net253,2.62
net259,2.62
net260,2.62
net268,2.62
net273,2.62
net285,2.62
net287,2.62
net294,2.62
net295,2.62
net300,2.62
net310,2.62
net314,2.62
net316,2.62
net318,2.62
net319,2.62
net322,2.62
net323,2.62
net325,2.62
net328,2.62
net329,2.62
net331,2.62
net333,2.62
net337,2.62
net338,2.62
net342,2.62
net357,2.62
net367,2.62
net374,2.62
net384,2.62
net388,2.62
net393,2.62
net398,2.62
net399,2.62
net401,2.62
net403,2.62
net408,2.62
net412,2.62
net413,2.62
net417,2.62
net425,2.62
net427,2.62
net430,2.62
net434,2.62
net436,2.62
net440,2.62
net443,2.62
net447,2.62
net448,2.62
net450,2.62
net457,2.62
net460,2.62
net463,2.62
net467,2.62
net468,2.62
net469,2.62
net472,2.62
net473,2.62
net474,2.62
net476,2.62
net477,2.62
net478,2.62
net480,2.62
net490,2.62
net494,2.62
net498,2.62
net499,2.62
net502,2.62
net504,2.62
net513,2.62
net517,2.62
net524,2.62
net525,2.62
net533,2.62
net534,2.62
net535,2.62
net536,2.62
net540,2.62
net541,2.62
net558,2.62
net563,2.62
net564,2.62
net565,2.62
net566,2.62
net567,2.62
net572,2.62
net576,2.62
net579,2.62
net581,2.62
net584,2.62
net587,2.62
net590,2.62
net591,2.62
net592,2.62
net600,2.62
net606,2.62
net608,2.62
net609,2.62
net613,2.62
net614,2.62
net619,2.62
net625,2.62
net626,2.62
net627,2.62
net630,2.62
net633,2.62
net634,2.62
net636,2.62
net638,2.62
net641,2.62
net642,2.62
net646,2.62
net654,2.62
net655,2.62
net656,2.62
net657,2.62
net661,2.62
net663,2.62
net685,2.62
net689,2.62
net692,2.62
net696,2.62
net699,2.62
net700,2.62
net705,2.62
net707,2.62
net708,2.62
net709,2.62
net710,2.62
net711,2.62
net712,2.62
net715,2.62
net717,2.62
net719,2.62
net720,2.62
net725,2.62
net727,2.62
net729,2.62
net732,2.62
net733,2.62
net740,2.62
net743,2.62
net745,2.62
net753,2.62
net756,2.62
net757,2.62
net763,2.62
net764,2.62
net766,2.62
net767,2.62
net769,2.62
net778,2.62
net779,2.62
net783,2.62
net784,2.62
net789,2.62
net799,2.62
net800,2.62
net801,2.62
net803,2.62
net807,2.62
net808,2.62
net809,2.62
net810,2.62
net811,2.62
net812,2.62
net814,2.62
net818,2.62
net825,2.62
net828,2.62
net831,2.62
net835,2.62
net836,2.62
net842,2.62
net848,2.62
net849,2.62
net853,2.62
net855,2.62
net857,2.62
net858,2.62
net870,2.62
net878,2.62
net880,2.62
net885,2.62
net887,2.62
net891,2.62
net900,2.62
net906,2.62
net908,2.62
net917,2.62
net923,2.62
net925,2.62
net930,2.62
net939,2.62
net944,2.62
net948,2.62
net956,2.62
net957,2.62
net958,2.62
net963,2.62
net968,2.62
net975,2.62
net980,2.62
net982,2.62
net986,2.62
net994,2.62
net1000,2.62
net1002,2.62
net1003,2.62
net1004,2.62
net1017,2.62
net1020,2.62
net1023,2.62
net1025,2.62
net1026,2.62
net1030,2.62
net1034,2.62
net1035,2.62
net1038,2.62
net1045,2.62
net1048,2.62
net1052,2.62
net1054,2.62
net1058,2.62
net1059,2.62
net1062,2.62
net1064,2.62
net1065,2.62
net1074,2.62
net1076,2.62
net1077,2.62
net1078,2.62
net1079,2.62
net1081,2.62
net1082,2.62
net1084,2.62
net1087,2.62
net1089,2.62
net1091,2.62
net1092,2.62
net1094,2.62
net1095,2.62
net1097,2.62
net1099,2.62
net1100,2.62
net1103,2.62
net1105,2.62
net1109,2.62
net1113,2.62
net1116,2.62
net1119,2.62
net1124,2.62
net1131,2.62
net1133,2.62
net1134,2.62
net135,2.62
net138,2.62
net145,2.62
net148,2.62
net151,2.62
net153,2.62
net159,2.62
net161,2.62
net166,2.62
_02137_,2.62
_02166_,2.62
_02183_,2.62
_02211_,2.62
_02353_,2.62
_02372_,2.62
_02427_,2.62
_02444_,2.62
_02469_,2.62
_02471_,2.62
_02472_,2.62
_02494_,2.62
_02520_,2.62
_02541_,2.62
_02560_,2.62
_02581_,2.62
_02635_,2.62
_02678_,2.62
_02701_,2.62
_02736_,2.62
_03125_,2.62
_03487_,2.62
_03771_,2.62
_03914_,2.62
_03937_,2.62
_04006_,2.62
_04050_,2.62
_04213_,2.62
_04223_,2.62
_04268_,2.62
net8,2.62
_01795_,2.605
_01959_,2.6
_01374_,2.595
_01431_,2.595
_01852_,2.595
_01898_,2.595
_01914_,2.595
_01056_,2.585
_01082_,2.585
_01462_,2.585
_01563_,2.585
_01674_,2.585
_01705_,2.585
_01740_,2.585
_01747_,2.585
_01067_,2.545
_01102_,2.545
_01121_,2.545
_01124_,2.545
_01199_,2.545
_01248_,2.545
_01276_,2.545
_01288_,2.545
_01306_,2.545
_01323_,2.545
_01338_,2.545
_01410_,2.545
_01437_,2.545
_01438_,2.545
_01484_,2.545
_01541_,2.545
_01562_,2.545
_01572_,2.545
_01607_,2.545
_01608_,2.545
_01702_,2.545
_01743_,2.545
_01746_,2.545
_01804_,2.545
_01805_,2.545
_01826_,2.545
_01845_,2.545
_01918_,2.545
_01928_,2.545
_01932_,2.545
_01952_,2.545
_02029_,2.545
_01736_,2.54
_01261_,2.52
_01785_,2.52
_01828_,2.52
_01895_,2.52
_02015_,2.52
_02018_,2.52
_02027_,2.52
_02057_,2.52
_02124_,2.52
_02125_,2.52
_02134_,2.52
_02202_,2.52
_02275_,2.52
_02303_,2.52
_02323_,2.52
_02465_,2.52
_02491_,2.52
_02544_,2.52
_02599_,2.52
_02698_,2.52
_02796_,2.52
_02836_,2.52
_02858_,2.52
_02872_,2.52
_02887_,2.52
_03056_,2.52
_03284_,2.52
_03339_,2.52
_03875_,2.505
_02157_,2.5
_02357_,2.5
_02408_,2.5
_02441_,2.5
_02486_,2.5
_02489_,2.5
_02637_,2.5
_02686_,2.5
_02741_,2.5
_02743_,2.5
_02777_,2.5
_02782_,2.5
_02864_,2.5
_03010_,2.5
_03060_,2.5
_03180_,2.5
_03485_,2.5
_03996_,2.5
_04289_,2.5
_01373_,2.485
_01452_,2.485
_01482_,2.485
_01505_,2.485
_01513_,2.485
_01546_,2.485
_01759_,2.485
_01797_,2.485
_01798_,2.485
_01819_,2.485
_01259_,2.425
_01260_,2.425
_01310_,2.425
_01823_,2.425
_01917_,2.425
_01961_,2.425
_01090_,2.42
_01108_,2.42
_01117_,2.42
_01212_,2.42
_01351_,2.42
_01382_,2.42
_01454_,2.42
_01498_,2.42
_01535_,2.42
_01585_,2.42
_01623_,2.42
_01856_,2.42
_02001_,2.42
_02031_,2.42
_02540_,2.4
_03789_,2.39
net428,2.38
_01034_,2.375
_01179_,2.375
_01211_,2.375
_01375_,2.375
_01769_,2.375
_01789_,2.375
_01809_,2.375
_01814_,2.375
_01829_,2.375
_01929_,2.375
_02012_,2.375
_01048_,2.325
_01066_,2.325
_01086_,2.325
_01101_,2.325
_01149_,2.325
_01153_,2.325
_01204_,2.325
_01206_,2.325
_01250_,2.325
_01271_,2.325
_01401_,2.325
_01439_,2.325
_01442_,2.325
_01542_,2.325
_01565_,2.325
_01589_,2.325
_01598_,2.325
_01601_,2.325
_01670_,2.325
_01679_,2.325
_01758_,2.325
_01767_,2.325
_01876_,2.325
_01894_,2.325
_01896_,2.325
_02036_,2.325
net245,2.3
net410,2.3
net530,2.3
net580,2.3
net873,2.3
net1031,2.3
net1106,2.3
_03223_,2.3
_03709_,2.3
_04070_,2.3
_04298_,2.28
_02249_,2.275
_03846_,2.27
_01029_,2.255
_01144_,2.255
_01163_,2.255
_01216_,2.255
_01253_,2.255
_01278_,2.255
_01356_,2.255
_01380_,2.255
_01391_,2.255
_01440_,2.255
_01539_,2.255
_01550_,2.255
_01642_,2.255
_01704_,2.255
_01715_,2.255
_01733_,2.255
_01757_,2.255
_01793_,2.255
_01807_,2.255
_01836_,2.255
_01943_,2.255
_01964_,2.255
_02033_,2.255
_01684_,2.225
_03734_,2.185
_03513_,2.18
_04342_,2.18
net185,2.16
net216,2.16
net291,2.16
net304,2.16
net327,2.16
net348,2.16
net355,2.16
net363,2.16
net370,2.16
net371,2.16
net391,2.16
net405,2.16
net420,2.16
net432,2.16
net441,2.16
net444,2.16
net464,2.16
net481,2.16
net491,2.16
net550,2.16
net559,2.16
net603,2.16
net622,2.16
net651,2.16
net652,2.16
net690,2.16
net698,2.16
net701,2.16
net759,2.16
net771,2.16
net773,2.16
net775,2.16
net780,2.16
net820,2.16
net832,2.16
net859,2.16
net875,2.16
net881,2.16
net884,2.16
net931,2.16
net936,2.16
net1041,2.16
net1055,2.16
net1057,2.16
net1071,2.16
net1104,2.16
net1111,2.16
net1126,2.16
_02218_,2.16
_02327_,2.16
_02435_,2.16
_02499_,2.16
_02631_,2.16
_02704_,2.16
_02809_,2.16
_02846_,2.16
_02899_,2.16
_02978_,2.16
_03049_,2.16
_03062_,2.16
_03110_,2.16
_03112_,2.16
_03124_,2.16
_03134_,2.16
_03218_,2.16
_04442_,2.16
_01131_,2.125
_01223_,2.125
_01229_,2.125
_01352_,2.125
_01412_,2.125
_01420_,2.125
_01441_,2.125
_01446_,2.125
_01514_,2.125
_01610_,2.125
_01685_,2.125
_01726_,2.125
_01734_,2.125
_01796_,2.125
_01825_,2.125
_01930_,2.125
_01987_,2.125
_01072_,2.085
_01207_,2.085
_01231_,2.085
_01242_,2.085
_01243_,2.085
_01328_,2.085
_01343_,2.085
_01377_,2.085
_01378_,2.085
_01415_,2.085
_01481_,2.085
_01515_,2.085
_01583_,2.085
_01590_,2.085
_01846_,2.085
_01867_,2.085
_01875_,2.085
_01902_,2.085
_01915_,2.085
_01931_,2.085
_01953_,2.085
_01965_,2.085
_01969_,2.085
_01593_,2.08
_02097_,2.06
_02099_,2.06
_02160_,2.06
_02173_,2.06
_02178_,2.06
_02213_,2.06
_02230_,2.06
_02237_,2.06
_02239_,2.06
_02241_,2.06
_02307_,2.06
_02308_,2.06
_02335_,2.06
_02340_,2.06
_02389_,2.06
_02401_,2.06
_02402_,2.06
_02429_,2.06
_02456_,2.06
_02514_,2.06
_02528_,2.06
_02579_,2.06
_02593_,2.06
_02615_,2.06
_02625_,2.06
_02629_,2.06
_02639_,2.06
_02643_,2.06
_02647_,2.06
_02656_,2.06
_02682_,2.06
_02684_,2.06
_02685_,2.06
_02690_,2.06
_02693_,2.06
_02695_,2.06
_02702_,2.06
_02703_,2.06
_02724_,2.06
_02733_,2.06
_02761_,2.06
_02772_,2.06
_02791_,2.06
_02811_,2.06
_02865_,2.06
_02867_,2.06
_02874_,2.06
_02895_,2.06
_02907_,2.06
_02921_,2.06
_02953_,2.06
_02957_,2.06
_03006_,2.06
_03017_,2.06
_03026_,2.06
_03034_,2.06
_03041_,2.06
_03063_,2.06
_03093_,2.06
_03107_,2.06
_03126_,2.06
_03142_,2.06
_03143_,2.06
_03149_,2.06
_03150_,2.06
_03158_,2.06
_03168_,2.06
_03177_,2.06
_03181_,2.06
net79,2.06
_03329_,2.045
_02069_,2.04
_02228_,2.04
_02245_,2.04
_02256_,2.04
_02286_,2.04
_02513_,2.04
_02533_,2.04
_02561_,2.04
_02727_,2.04
_02839_,2.04
_02873_,2.04
_02880_,2.04
_02901_,2.04
_03098_,2.04
_03436_,2.04
_03880_,2.04
_04195_,2.04
net112,2.04
_01031_,2.035
_01643_,2.035
_02005_,2.035
_01057_,2.025
_01129_,2.025
_01201_,2.025
_01222_,2.025
_01258_,2.025
_01273_,2.025
_01299_,2.025
_01339_,2.025
_01342_,2.025
_01404_,2.025
_01457_,2.025
_01458_,2.025
_01508_,2.025
_01533_,2.025
_01584_,2.025
_01606_,2.025
_01617_,2.025
_01625_,2.025
_01630_,2.025
_01639_,2.025
_01661_,2.025
_01716_,2.025
_01730_,2.025
_01760_,2.025
_01770_,2.025
_01800_,2.025
_01812_,2.025
_01849_,2.025
_01885_,2.025
_01892_,2.025
_01905_,2.025
_01910_,2.025
_01937_,2.025
_01985_,2.025
_02024_,2.025
_02252_,2
_03023_,1.98
_02382_,1.97
_03471_,1.93
